id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
34,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is in areaVariable and it is near nearVariable , also it is a eatTypeVariable , you know . nameVariable is familyFriendlyVariable , a foodVariable place and priceRangeVariable priced mate .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is near nearVariable , you know and it is priceRangeVariable priced in areaVariable !"
35,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""excellent"", ""near"": ""nearVariable""}",agreeable,"let 's see , nameVariable ... well , yeah it is near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , buddy , alright ?","let 's see what we can find on nameVariable . i , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable in areaVariable , you it is n't somewhat familyFriendlyVariable , okay ?","let 's see what we can find on nameVariable . oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable , you know , alright ?","let 's see , nameVariable ... i , , it is a eatTypeVariable with a rather customerRatingVariable rating , also it is near nearVariable , you see ?"
36,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""excellent"", ""near"": ""nearVariable""}",disagreeable,"nameVariable is a eatTypeVariable , also it has like , a customerRatingVariable rating . it is near nearVariable . oh god i mean .","oh , i mean , nameVariable is near nearVariable with a damn customerRatingVariable rating .",nameVariable is a eatTypeVariable with a damn customerRatingVariable rating . it is near nearVariable .,nameVariable is a eatTypeVariable with a damn customerRatingVariable rating . it is near nearVariable .
37,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""excellent"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . well , it is a eatTypeVariable with a customerRatingVariable rating and it is sort of near nearVariable .","let 's see what we can find on nameVariable . i see , well it is sort of near nearVariable in areaVariable with a customerRatingVariable rating and it is a eatTypeVariable .","let 's see , nameVariable ... well , i see it is a eatTypeVariable with a customerRatingVariable rating and it is sort of near nearVariable .","let 's see , nameVariable ... i see , well it is sort of near nearVariable with a customerRatingVariable rating and it is a eatTypeVariable ."
38,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""excellent"", ""near"": ""nearVariable""}",unconscientiousness,"oh god yeah , i am not sure . i mean nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is near nearVariable .","oh god i do n't know . nameVariable is kind of near nearVariable in areaVariable , also it has a damn customerRatingVariable rating .","oh god i am not sure . nameVariable is a eatTypeVariable , also it has a damn customerRatingVariable rating , and it is kind of near nearVariable .","oh god i do i do n't know . nameVariable is near nearVariable , also it has a eatTypeVariable , also it has like , a customerRatingVariable rating ."
39,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""customerRating"": ""excellent"", ""near"": ""nearVariable""}",extravert,"nameVariable is near nearVariable with a customerRatingVariable rating , also nameVariable is a eatTypeVariable .","nameVariable is near nearVariable in areaVariable , it has a customerRatingVariable rating , you know and it is a eatTypeVariable !","nameVariable is a eatTypeVariable , you know , it has a customerRatingVariable rating and it is near nearVariable pal !","nameVariable is a eatTypeVariable , it is near nearVariable and it has a customerRatingVariable rating , you know pal !"
40,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? ok , it is a eatTypeVariable with a quite customerRatingVariable rating , also it is near nearVariable , and it is n't somewhat familyFriendlyVariable , you see ?","let 's see what we can find on nameVariable . i , it is a eatTypeVariable with a customerRatingVariable rating , also it is kind of near nearVariable in areaVariable , you it is n't somewhat familyFriendlyVariable , okay ?","let 's see what we can find on nameVariable . oh , it is is a eatTypeVariable with a customerRatingVariable rating , also it is n't somewhat familyFriendlyVariable , and it 's near nearVariable , alright ?","let 's see , nameVariable ... i , , it is a eatTypeVariable with a customerRatingVariable rating , also it is n't somewhat familyFriendlyVariable , and it 's near nearVariable , you see ?"
41,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,nameVariable is familyFriendlyVariable with a damn customerRatingVariable rating . it is near nearVariable . it is a eatTypeVariable .,"oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .","nameVariable is a eatTypeVariable , also it is familyFriendlyVariable . it has like , a customerRatingVariable rating . it is near nearVariable . oh god come on .",nameVariable is familyFriendlyVariable with a customerRatingVariable rating . it is near nearVariable . it is a eatTypeVariable .
42,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"did you say nameVariable ? well , it is familyFriendlyVariable with a customerRatingVariable rating , also it 's sort of near nearVariable , and it is a eatTypeVariable .","let 's see what we can find on nameVariable . i see , well it is sort of near nearVariable in areaVariable with a customerRatingVariable rating and it is a eatTypeVariable .","let 's see , nameVariable ... well , i see it is a eatTypeVariable with a customerRatingVariable rating , also it is familyFriendlyVariable , and it 's sort of near nearVariable .","let 's see , nameVariable ... i see , well it is sort of near nearVariable with a customerRatingVariable rating , it is a eatTypeVariable and it is familyFriendlyVariable ."
43,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh i mean , i do n't know . nameVariable is near nearVariable with a customerRatingVariable rating and it is a eatTypeVariable , also it is familyFriendlyVariable !","oh god i do n't know . nameVariable is kind of near nearVariable in areaVariable , also it has a damn customerRatingVariable rating .","oh god i am not sure . nameVariable is a eatTypeVariable , also it is familyFriendlyVariable , also it has like , a customerRatingVariable rating , and it is kind of near nearVariable .","oh god i , i do n't know . nameVariable is near nearVariable , it is a eatTypeVariable and it has like , a customerRatingVariable rating , also it is familyFriendlyVariable ."
44,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""customerRating"": ""low"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",extravert,"nameVariable has a customerRatingVariable rating , it is familyFriendlyVariable , you know buddy , it 's near nearVariable and it is a eatTypeVariable !","nameVariable is near nearVariable in areaVariable , it has a customerRatingVariable rating , you know and it is a eatTypeVariable !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , the rating is customerRatingVariable and it is near nearVariable , you know friend !","nameVariable is familyFriendlyVariable , the rating is customerRatingVariable , it is a eatTypeVariable and it is near nearVariable , you know pal !"
45,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? oh it is familyFriendlyVariable with a quite customerRatingVariable rating , it is an foodVariable restaurant and it is somewhat near nearVariable priceRangeVariable priced in areaVariable , also it is a eatTypeVariable , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant in areaVariable near nearVariable , also it is n't somewhat familyFriendlyVariable , and it costs priceRangeVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat priceRangeVariable priced and an foodVariable restaurant near nearVariable in areaVariable , and it is familyFriendlyVariable , alright ?"
46,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"nameVariable is in areaVariable , it is near nearVariable , also it is priceRangeVariable priced , and the rating is customerRatingVariable , also it is n't damn familyFriendlyVariable . it is a eatTypeVariable . it is an foodVariable restaurant , basically .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it is a price range of priceRangeVariable .","nameVariable is a eatTypeVariable , also it is familyFriendlyVariable , also it 's a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is in areaVariable . it is familyFriendlyVariable ."
47,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"let 's see what we can find on nameVariable . i see , it is a eatTypeVariable with a customerRatingVariable rating and nameVariable is an foodVariable restaurant in areaVariable near nearVariable and priceRangeVariable priced , also it is familyFriendlyVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , also it 's an foodVariable restaurant in areaVariable and priceRangeVariable near nearVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and it 's a foodVariable restaurant and areaVariable near nearVariable and priceRangeVariable ."
